date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N,predictions,day_or_night
2016-05-01 01:30:00,50,0,20.96333333,37.9,18.1,41.59,23.2,36.59,19.6,37.26,19.39,46.9,3.833333333,42.59666667,19.39,31.56666667,22.1,42.36333333,19.1,39.43333333,3.95,763.95,89.0,3.0,27.5,2.25,1,0,1,91.09875599872706,N
2016-05-01 01:40:00,60,0,20.89,37.9,18.1,41.59,23.2,36.59,19.6,37.2,19.39,46.9,3.566666667,43.19666667,19.46333333,31.56666667,22.1,42.53,19.1,39.56,3.87,764.0,89.33333333,3.0,27.0,2.23,1,0,1,90.71740503327399,N
2016-05-01 01:50:00,50,0,20.89,37.9,18.06666667,41.56,23.2,36.56,19.56666667,37.16333333,19.39,46.9,3.363333333,44.33333333,19.39,31.56666667,22.1,42.66333333,19.1,39.79,3.78,764.05,89.66666667,3.0,26.5,2.22,1,0,1,91.41824650296107,N
2016-05-01 02:00:00,40,0,20.89,37.9,18.0,41.5,23.2,36.56,19.5,37.09,19.39,46.79,3.156666667,44.73333333,19.39,31.5,22.0,42.53,19.1,39.93333333,3.7,764.1,90.0,3.0,26.0,2.2,2,0,1,93.41178347930096,N
2016-05-01 02:10:00,50,0,20.85666667,37.83333333,18.0,41.5,23.2,36.59,19.5,37.09,19.39,46.79,3.06,45.82666667,19.39,31.5,22.0,42.53,19.1,40.0,3.67,764.0833332999997,90.33333333,3.0,25.66666667,2.22,2,0,1,92.48900688007538,N
2016-05-01 02:30:00,50,0,20.79,37.76,17.92666667,41.5,23.2,36.59,19.5,37.0,19.39,46.7,3.09,47.895,19.39,31.5,22.0,42.46666667,19.1,40.2,3.6,764.05,91.0,3.0,25.0,2.25,2,0,1,92.7698941176744,N
2016-05-01 02:50:00,60,0,20.79,37.7,17.89,41.59,23.2,36.62666667,19.5,37.0,19.39,46.59,3.06,49.56666667,19.39,31.5,22.0,42.29,19.1,40.46666667,3.53,764.0166667000003,91.66666667,3.0,24.33333333,2.28,2,0,1,91.86692797369747,N
2016-05-01 03:00:00,50,0,20.73,37.7,17.79,41.5,23.13333333,36.7,19.46333333,36.96666667,19.35666667,46.59,3.06,49.3,19.39,31.5,22.0,42.29,19.1,40.62666667,3.5,764.0,92.0,3.0,24.0,2.3,3,0,1,93.62811595490004,N
2016-05-01 03:10:00,60,0,20.7,37.7,17.79,41.56,23.2,36.7,19.39,36.82666667,19.34,46.5225,2.726666667,47.69333333,19.39,31.5,21.89,42.29,19.1,40.7,3.42,764.05,92.16666667,2.833333333,23.5,2.25,3,0,1,93.79263903841914,N
2016-05-01 03:20:00,40,0,20.7,37.7225,17.79,41.59,23.2,36.62666667,19.39,36.79,19.29,46.5,2.626666667,48.93333333,19.39,31.5,21.89,42.23,19.1,40.82666667,3.33,764.1,92.33333333,2.666666667,23.0,2.2,3,0,1,93.89062468011818,N
2016-05-01 03:40:00,40,0,20.7,37.7,17.7,41.7,23.13333333,36.62666667,19.39,36.79,19.29,46.29,2.5,49.03,19.39,31.5,21.82333333,42.06666667,19.1,41.0,3.17,764.2,92.66666667,2.333333333,22.0,2.1,3,0,1,91.6172757397824,N
2016-05-01 04:00:00,50,0,20.7,37.7,17.6,41.56,23.03333333,36.62666667,19.39,36.79,19.29,46.2,2.4,49.93,19.35666667,31.5,21.79,41.96333333,19.1,41.09,3.0,764.3,93.0,2.0,21.0,2.0,4,0,1,92.82316427173723,N
2016-05-01 04:10:00,50,0,20.63333333,37.62666667,17.6,41.56,23.0,36.59,19.39,36.73,19.29,46.09,2.4,50.32333333,19.35666667,31.5,21.79,41.86333333,19.1,41.09,2.87,764.3333332999997,93.5,2.0,28.0,1.93,4,0,1,91.16177211448777,N
2016-05-01 04:20:00,60,0,20.6,37.59,17.6,41.59,23.0,36.59,19.35666667,36.7,19.29,46.03,2.363333333,50.26666667,19.29,31.5,21.79,41.79,19.1,41.23,2.73,764.3666667,94.0,2.0,35.0,1.87,4,0,1,90.6032914900251,N
2016-05-01 04:30:00,50,0,20.6,37.59,17.6,41.59,23.0,36.59,19.35666667,36.7,19.29,46.0,2.363333333,50.86,19.29,31.5,21.76,41.9,19.1,41.29,2.6,764.4,94.5,2.0,42.0,1.8,4,0,1,90.03123352911703,N
2016-05-01 04:40:00,60,0,20.6,37.59,17.6,41.7,23.0,36.59,19.29,36.7,19.29,46.0,2.626666667,51.93,19.29,31.5,21.7,41.9,19.1,41.29,2.47,764.4333333,95.0,2.0,49.0,1.73,4,0,1,88.36844215236798,N
2016-05-01 04:50:00,50,0,20.6,37.59,17.53333333,41.7,23.0,36.59,19.29,36.62666667,19.29,45.96666667,2.7,51.93,19.29,31.5,21.79,41.93333333,19.1,41.29,2.33,764.4666667,95.5,2.0,56.0,1.67,4,0,1,90.29966018500389,N
2016-05-01 05:00:00,50,0,20.6,37.59,17.5,41.73,23.0,36.62666667,19.29,36.66333333,19.29,45.9,2.7,52.2,19.29,31.5,21.73,41.93333333,19.1,41.4,2.2,764.5,96.0,2.0,63.0,1.6,5,0,1,90.57588360141207,N
2016-05-01 05:10:00,50,0,20.53333333,37.59,17.42666667,41.73,23.0,36.7,19.29,36.66333333,19.29,45.79,2.6725,52.075,19.29,31.53333333,21.7,42.0,19.1,41.4,2.17,764.55,95.83333333,2.0,63.0,1.53,5,0,1,91.25400492542073,N
2016-05-01 05:40:00,60,0,20.5,37.59,17.39,41.76,23.0,36.59,19.26,36.59,19.23,45.56666667,2.466666667,52.06333333,19.29,31.53333333,21.7,42.2225,19.1,41.4,2.07,764.7,95.33333333,2.0,63.0,1.33,5,0,1,91.088468630709,N
2016-05-01 06:00:00,60,0,20.5,37.59,17.39,41.745,23.0,36.59,19.23,36.53,19.2,45.43333333,2.76,53.06,19.29,31.6,21.6,42.09,19.1,41.56,2.0,764.8,95.0,2.0,63.0,1.2,6,0,1,91.36241402511953,N
2016-05-01 06:20:00,50,0,20.46333333,37.56,17.39,41.7,23.0,36.59,19.2,36.5,19.2,45.3725,2.93,53.62333333,19.29,31.56666667,21.6,42.29,19.1,41.66333333,2.07,764.9666667,95.66666667,2.0,62.33333333,1.37,6,0,1,91.13444103505387,N
2016-05-01 06:30:00,50,0,20.46333333,37.56,17.39,41.62666667,23.0,36.59,19.2,36.5,19.2,45.29,3.09,53.66333333,19.29,31.6,21.6,42.29,19.1,41.59,2.1,765.05,96.0,2.0,62.0,1.45,6,0,1,91.99180003777965,N
2016-05-01 06:50:00,50,0,20.39,37.5,17.39,41.59,23.0,36.53,19.2,36.5,19.2,45.2,3.566666667,54.53,19.29,31.6,21.6,42.29,19.1,41.59,2.17,765.2166667,96.66666667,2.0,61.33333333,1.62,6,0,1,91.58998069982042,N
2016-05-01 07:10:00,60,0,20.39,37.5,17.5,41.76666667,22.92666667,36.53,19.2,36.59,19.2,45.09,4.123333333,54.96666667,19.29,31.7,21.53333333,42.36333333,19.13333333,41.59,2.55,765.35,96.5,2.0,61.33333333,1.98,7,0,1,85.14211964638307,N
2016-05-01 07:20:00,60,0,20.39,37.5,17.5,42.02666667,22.89,36.4,19.2,36.79666667,19.23,44.33333333,4.33,54.96666667,19.2,31.6,21.53333333,42.29,19.13333333,41.53,2.9,765.4,96.0,2.0,61.66666667,2.27,7,0,1,81.30752293829156,N
2016-05-01 07:30:00,80,0,20.39,37.66666667,17.5,42.32666667,22.79,36.06,19.2,37.23,19.29,43.8,4.823333333,55.26,19.2,31.6,21.6,42.29,19.2,41.5,3.25,765.45,95.5,2.0,62.0,2.55,7,0,1,77.00293404606961,N
2016-05-01 07:50:00,50,0,20.46333333,38.53,17.86666667,42.36333333,22.73,35.76,19.23,37.46333333,19.29,43.0,6.2,52.045,19.2,31.7,21.5,42.06666667,19.2,41.06333333,3.95,765.55,94.5,2.0,62.66666667,3.12,7,0,1,80.51813439491818,N
2016-05-01 08:20:00,60,0,20.5,38.53,20.06333333,39.33,23.0,35.43333333,19.35666667,37.96666667,19.39,41.93,8.1,33.23,19.13333333,31.7,21.39,41.36333333,19.39,39.63333333,5.1,765.7,91.0,2.666666667,51.66666667,3.73,8,0,1,85.8760648893747,N
2016-05-01 08:30:00,60,0,20.53333333,38.76,20.95666667,38.16666667,23.0,35.36333333,19.5,38.06,19.39,41.65666667,8.56,29.15666667,19.13333333,31.7,21.39,41.23,19.46333333,39.5,5.5,765.75,89.5,3.0,46.0,3.9,8,0,1,87.06669037267042,N
2016-05-01 08:50:00,200,0,20.6,38.66333333,21.96,36.43,23.0,35.26,19.65,38.09,19.42666667,41.66333333,9.26,24.12666667,19.1,31.6,21.39,41.09,19.5,39.26666667,6.3,765.85,86.5,3.666666667,34.66666667,4.23,8,0,1,89.35586097444198,N
2016-05-01 09:20:00,160,0,20.66666667,38.52666667,22.92666667,35.29333333,22.82333333,35.09,19.92666667,37.43,19.29,42.2,9.6,17.8,19.1,31.46333333,21.35666667,41.16333333,19.56666667,40.73,7.07,765.9333333,80.66666667,4.666666667,29.0,3.97,9,1,0,125.09193047012607,D
2016-05-01 09:30:00,60,0,20.7,38.7,23.26,36.16666667,22.66666667,34.9,20.06666667,37.23,19.29,42.2675,9.8,14.33333333,19.1,31.32333333,21.39,41.29,19.56666667,40.73,7.25,765.95,78.5,5.0,29.0,3.75,9,1,0,107.44741643628888,D
2016-05-01 09:50:00,50,0,20.79,38.545,23.56666667,36.23,22.6,34.76,20.2,36.86,19.29,42.46666667,10.26333333,8.23,19.1,30.96333333,21.39,40.86333333,19.6,40.73,7.62,765.9833332999997,74.16666667,5.666666667,29.0,3.32,9,1,0,97.85080994196468,D
2016-05-01 10:00:00,40,0,20.82333333,38.36333333,23.73,35.96,22.53333333,34.62666667,20.29,36.66333333,19.29,42.4,10.5,5.833333333,19.1,30.82333333,21.39,40.73,19.6,40.59,7.8,766.0,72.0,6.0,29.0,3.1,10,1,0,94.87214037597133,D
2016-05-01 10:10:00,60,0,20.89,38.23,23.79,35.36666667,22.5,34.46666667,20.35666667,36.53,19.29,42.4,10.56666667,5.56,19.1,30.76,21.39,40.59,19.6,40.59,8.02,766.0,70.83333333,5.833333333,30.83333333,3.07,10,1,0,98.20285747298183,D
2016-05-01 10:20:00,60,0,20.82333333,38.23,23.92666667,34.86333333,22.5,34.4,20.39,36.4,19.29,42.4,10.63,4.53,19.1,30.63333333,21.39,40.53,19.6,40.5,8.23,766.0,69.66666667,5.666666667,32.66666667,3.03,10,1,0,101.9476568219072,D
2016-05-01 10:30:00,60,0,20.89,38.36333333,24.0,34.59,22.46333333,34.46666667,20.46333333,36.4,19.29,42.4,10.76333333,3.596666667,19.1,30.56666667,21.46333333,40.43,19.6,40.43333333,8.45,766.0,68.5,5.5,34.5,3.0,10,1,0,105.59667959431042,D
2016-05-01 10:40:00,70,0,20.89,38.4,24.0,34.46666667,22.39,34.425,20.53333333,36.26,19.29,42.46666667,10.86666667,2.53,19.1,30.42666667,21.46333333,40.15666667,19.6,40.36333333,8.67,766.0,67.33333333,5.333333333,36.33333333,2.97,10,1,0,105.96903851363638,D
2016-05-01 10:50:00,90,0,20.96333333,39.73333333,23.92666667,34.4,22.39,34.5,20.6,36.2,19.29,42.5,11.025,3.04,19.1,30.35666667,21.5,39.96666667,19.6,40.23,8.88,766.0,66.16666667,5.166666667,38.16666667,2.93,10,1,0,126.91733405282528,D
2016-05-01 11:00:00,80,0,21.03333333,42.23333333,23.89,34.06,22.39,34.59,20.63333333,36.03,19.29,42.5,11.23333333,3.79,19.1,30.29,21.56666667,39.82666667,19.6,40.16333333,9.1,766.0,65.0,5.0,40.0,2.9,11,1,0,167.71676661834334,D
2016-05-01 11:30:00,100,0,21.1,40.56666667,23.79,33.9,22.39,34.96666667,20.7,36.09,19.29,42.7,11.33,1.466666667,19.1,30.1,21.73,39.29666667,19.6,39.86333333,9.6,766.0,68.5,5.0,40.0,4.05,11,1,0,150.78047104172785,D
2016-05-01 11:40:00,100,0,21.1,40.49,23.73,33.79,22.39,35.0,20.79,36.06,19.29,42.7,11.39,1.0,19.03333333,29.96,21.79,38.96333333,19.6,39.79,9.77,766.0,69.66666667,5.0,40.0,4.43,11,1,0,152.99412860008763,D
2016-05-01 11:50:00,100,0,21.16666667,40.15666667,23.79,33.59666667,22.39,35.06,20.79,36.0,19.29,42.7,11.66666667,1.3566666669999998,19.03333333,29.82333333,21.82333333,38.66333333,19.6,39.72333333,9.93,766.0,70.83333333,5.0,40.0,4.82,11,1,0,150.74120005841692,D
2016-05-01 12:00:00,90,0,21.2,39.66333333,23.76,33.4,22.39,35.12666667,20.89,35.95,19.29,42.7,11.86,1.096666667,19.03333333,29.82333333,21.96333333,38.53,19.6,39.59,10.1,766.0,72.0,5.0,40.0,5.2,12,1,0,148.83146291670906,D
2016-05-01 12:10:00,100,0,21.2,39.33,23.63333333,33.32666667,22.39,35.2,20.89,35.8725,19.29,42.7,11.92666667,1.0,19.1,29.85666667,22.03333333,38.36333333,19.6,39.46666667,10.27,765.9666667,69.16666667,5.166666667,40.0,4.72,12,1,0,148.19195108989416,D
2016-05-01 12:20:00,90,0,21.23,39.16333333,23.56666667,33.32666667,22.39,35.2,20.89,35.745,19.35666667,42.76,12.0,1.0,19.1,29.79,22.1,38.19333333,19.6,39.4,10.43,765.9333333,66.33333333,5.333333333,40.0,4.23,12,1,0,148.03230192198808,D
2016-05-01 12:30:00,100,0,21.29,38.89,23.4725,33.295,22.39,35.2,20.89,35.59,19.29,42.79,12.11777778,1.0,19.1,29.615,22.2,37.9475,19.6,39.2,10.6,765.9,63.5,5.5,40.0,3.75,12,1,0,147.72754654591589,D
2016-05-01 12:40:00,90,0,21.32333333,38.96666667,23.32333333,33.12666667,22.39,35.2,20.89,35.53,19.34,42.7225,12.36,1.0,19.1,29.39,22.254,37.736,19.6,39.2,10.77,765.8666667,60.66666667,5.666666667,40.0,3.27,12,1,0,154.15865789385336,D
2016-05-01 12:50:00,110,0,21.39,38.82666667,23.2,33.0,22.39,35.2,20.89,35.3725,19.35666667,42.7,12.5,1.0,19.1,29.254,22.315,37.525,19.53333333,39.06,10.93,765.8333332999997,57.83333333,5.833333333,40.0,2.78,12,1,0,157.96237349849085,D
2016-05-01 13:00:00,90,0,21.39,38.45,23.13333333,33.0,22.39,35.16333333,20.89,35.23,19.39,42.7,12.5,1.0,19.1,29.075,22.39,37.32666667,19.6,38.93333333,11.1,765.8,55.0,6.0,40.0,2.3,13,1,0,154.6036662765858,D
2016-05-01 13:10:00,100,0,21.5,38.26,23.0,32.9,22.39,35.16333333,20.89,35.094,19.39,42.62666667,12.6925,1.0,19.1,28.92666667,22.4725,37.195,19.6,38.9,11.2,765.75,54.66666667,5.833333333,40.0,2.3,13,1,0,156.41793203832268,D
2016-05-01 13:30:00,70,0,21.53333333,37.9,22.85666667,33.0,22.5,35.2,20.89,34.96333333,19.56666667,43.03,13.03333333,1.0,19.16666667,28.82333333,22.39,37.06666667,19.6,38.63333333,11.4,765.65,54.0,5.5,40.0,2.3,13,1,0,154.8161727607662,D
2016-05-01 13:40:00,60,0,21.6,37.42666667,22.73,33.13333333,22.39,35.16333333,20.89,35.09,19.5,42.96666667,13.1,1.0,19.2,28.89,22.39,37.2,19.6,38.5,11.5,765.6,53.66666667,5.333333333,40.0,2.3,13,1,0,145.50069286085724,D
2016-05-01 13:50:00,60,0,21.63333333,36.66,22.56666667,33.23,22.39,35.09,20.89,35.0,19.5,42.82666667,13.13,1.0,19.2,28.82333333,22.5,37.2,19.6,38.4,11.6,765.55,53.33333333,5.166666667,40.0,2.3,13,1,0,137.49693728739814,D
2016-05-01 14:00:00,80,0,21.7,36.19333333,22.5,32.95666667,22.39,35.03,20.89,34.8,19.5,42.52666667,13.295,1.0,19.2,28.79,22.5,37.2,19.6,38.32666667,11.7,765.5,53.0,5.0,40.0,2.3,14,1,0,136.02400086160756,D
2016-05-01 14:10:00,80,0,21.7,35.69333333,22.35666667,32.73,22.29,34.9,20.89,34.59,19.5,42.26666667,13.46333333,1.0,19.2,28.73,22.5,37.16333333,19.6,38.2,11.82,765.4666667,51.33333333,4.833333333,40.0,1.92,14,1,0,131.46138353575535,D
2016-05-01 14:20:00,120,0,21.7,35.56,22.29,32.79,22.29,34.82666667,20.89,34.53,19.5,41.93,13.53333333,1.0,19.2,28.66666667,22.56666667,37.03,19.6,38.12666667,11.93,765.4333333,49.66666667,4.666666667,40.0,1.53,14,1,0,130.97775009571004,D
2016-05-01 14:30:00,120,0,21.79,35.86333333,22.26,32.63333333,22.29,34.66333333,20.92666667,34.86,19.5,41.65666667,13.6,1.0,19.26,28.53333333,22.6,36.86333333,19.6,38.045,12.05,765.4,48.0,4.5,40.0,1.15,14,1,0,138.0710138127914,D
2016-05-01 14:40:00,110,0,21.79,35.73,22.2,32.43333333,22.29,34.46333333,21.0,35.0,19.42666667,41.29,13.63,1.0,19.2,28.26,22.6,36.73,19.6,37.96666667,12.17,765.3666667,46.33333333,4.333333333,40.0,0.77,14,1,0,139.52016590362118,D
2016-05-01 14:50:00,140,0,21.82333333,35.29666667,22.13333333,32.36333333,22.29,34.22333333,21.03333333,35.12666667,19.5,41.15666667,13.69,1.0,19.26,28.2,22.7,36.59,19.6,37.9,12.28,765.3333332999997,44.66666667,4.166666667,40.0,0.38,14,1,0,136.64312842641343,D
2016-05-01 15:00:00,110,0,21.89,35.03,22.13333333,32.23,22.29,34.03,21.1,35.2,19.5,40.86333333,13.83,1.0,19.29,28.06666667,22.7,36.53,19.6,37.79,12.4,765.3,43.0,4.0,40.0,0.0,15,1,0,135.12866257874404,D
2016-05-01 15:10:00,110,0,21.89,34.9,22.1,32.12666667,22.39,33.9,21.1,35.045,19.5,40.73,13.89,1.0,19.29,28.0,22.79,36.4,19.6,37.73,12.52,765.3,43.16666667,4.166666667,40.0,0.15,15,1,0,138.94453833437112,D
2016-05-01 15:30:00,120,0,22.0,34.9,22.0,32.09,22.39,34.0,21.1,35.0,19.5,40.53,14.0,1.0,19.29,27.89,22.79,36.2,19.6,37.59,12.75,765.3,43.5,4.5,40.0,0.45,15,1,0,141.40042281062003,D
2016-05-01 15:40:00,100,0,22.0,34.9,22.0,32.09,22.39,34.06,21.15,34.925,19.5,40.5,14.03333333,1.0,19.29,27.76,22.815,36.1175,19.6,37.56,12.87,765.3,43.66666667,4.666666667,40.0,0.6,15,1,0,141.65817860280103,D
2016-05-01 15:50:00,80,0,22.1,34.96666667,22.0,32.09,22.39,34.09,21.16666667,34.9,19.5,40.5,14.16,1.0,19.35666667,27.63333333,22.89,36.09,19.6,37.5,12.98,765.3,43.83333333,4.833333333,40.0,0.75,15,1,0,143.37879896120555,D
2016-05-01 16:00:00,100,0,22.1,34.76666667,21.89,31.96333333,22.39,34.09,21.2,34.63333333,19.5,40.5,14.19,1.0,19.39,27.55,22.89,36.0,19.6,37.5,13.1,765.3,44.0,5.0,40.0,0.9,16,1,0,144.63634331723088,D
2016-05-01 16:20:00,250,0,22.2,34.8,21.79,31.56666667,22.46333333,34.26,21.23,34.59,19.5,40.23,14.36,1.0,19.39,27.15333333,22.9175,35.9475,19.6,37.4,13.33,765.3333332999997,42.66666667,4.666666667,40.0,0.73,16,1,0,153.52517895619135,D
2016-05-01 16:40:00,130,0,22.29,38.86,21.7,31.76333333,22.5,34.29,21.29,34.83333333,19.6,40.2,14.42666667,1.0,19.39,27.0,23.0,35.62666667,19.6,37.36333333,13.57,765.3666667,41.33333333,4.333333333,40.0,0.57,16,1,0,211.1758051946847,D
2016-05-01 16:50:00,430,0,22.35666667,39.39333333,21.7,32.02333333,22.5,34.43333333,21.29,35.15666667,19.7,40.43333333,14.56666667,1.0,19.39,27.0,23.0,35.7,19.6,37.29,13.68,765.3833333,40.66666667,4.166666667,40.0,0.48,16,1,0,215.35049564795474,D
2016-05-01 17:00:00,300,0,22.39,38.02666667,21.7,32.26666667,22.56666667,34.56,21.35666667,35.36333333,19.7,40.56,14.55,1.0,19.39,27.0,23.0,35.79,19.6,37.29,13.8,765.4,40.0,4.0,40.0,0.4,17,1,0,195.6135905085976,D
2016-05-01 17:20:00,240,0,22.39,36.76,21.6,32.53,22.6,34.82666667,21.39,35.4,19.85666667,40.66333333,14.46333333,1.0,19.46333333,27.06666667,23.0,36.63,19.66666667,37.2,13.77,765.4333333,39.33333333,4.0,40.0,0.17,17,1,0,174.20223956102052,D
2016-05-01 17:30:00,220,0,22.46333333,36.7,21.6,32.59,22.6,34.82666667,21.39,35.425,19.89,40.5,14.42666667,1.0,19.46333333,27.06666667,23.06666667,37.49666667,19.66666667,37.2,13.75,765.45,39.0,4.0,40.0,0.05,17,1,0,171.39916530593098,D
2016-05-01 17:40:00,360,0,22.5,36.59,21.5,32.7,22.6,34.73,21.39,35.56,19.89,40.43333333,14.5,1.0,19.46333333,27.06666667,23.13333333,37.49,19.6,37.2,13.73,765.4666667,38.66666667,4.0,40.0,-0.07,17,1,0,172.0779400097628,D
2016-05-01 18:00:00,450,0,22.6,36.99333333,21.5,33.33,22.7,34.82666667,21.39,35.59,20.1,40.4,14.42666667,1.0,19.5,27.03333333,23.2,36.76,19.6,37.09,13.7,765.5,38.0,4.0,40.0,-0.3,18,1,0,176.04743222876823,D
2016-05-01 18:20:00,410,0,23.3,36.96,21.53333333,35.32666667,22.73,35.03,21.4975,36.4,20.1,40.46666667,14.39,1.0,19.5,27.06666667,23.2,36.2,19.6,36.93333333,13.57,765.5,38.66666667,4.0,40.0,-0.2,18,1,0,153.3626065030036,D
2016-05-01 18:30:00,100,0,23.63333333,36.42666667,21.6,35.4,22.79,35.09,21.6,36.7,20.1,40.59,14.26333333,1.0,19.5,27.0,23.2,36.26,19.6,36.86333333,13.5,765.5,39.0,4.0,40.0,-0.15,18,1,0,145.10875814077284,D
2016-05-01 18:40:00,120,0,23.63333333,35.99,21.6,35.4,22.79,35.09,21.6,36.49,20.1,40.66333333,14.13,1.0,19.5,26.96333333,23.2,36.46333333,19.6,36.79,13.43,765.5,39.33333333,4.0,40.0,-0.1,18,1,0,138.59932351099437,D
2016-05-01 18:50:00,110,0,23.42666667,35.65666667,21.53333333,35.32666667,22.79,35.09,21.6,36.23,20.1,40.59,14.03,1.0,19.5,26.89,23.26,36.72333333,19.6,36.7,13.37,765.5,39.66666667,4.0,40.0,-0.05,18,1,0,135.93501418804706,D
2016-05-01 19:10:00,120,10,23.29,35.32666667,21.5,35.06,22.79,35.03,21.53333333,35.65666667,20.1,40.45,13.6,1.0,19.5,26.79,23.29,37.73,19.63333333,36.36,13.17,765.5166667000003,40.83333333,3.833333333,40.0,0.15,19,0,1,107.18623944006711,N
2016-05-01 19:20:00,100,0,23.26,35.06,21.42666667,34.8,22.79,35.0,21.5,35.36333333,20.1,40.43333333,13.66,1.0,19.5,26.865,23.29,37.79,19.63333333,36.43333333,13.03,765.5333333,41.66666667,3.666666667,40.0,0.3,19,0,1,87.71762402097298,N
2016-05-01 19:40:00,100,0,23.1,34.7,21.29,34.46666667,22.79,35.0,21.5,34.96666667,22.19,81.0,14.56666667,1.0,19.5,26.82333333,23.29,37.46,19.66666667,36.12666667,12.77,765.5666667,43.33333333,3.333333333,40.0,0.6,19,0,1,88.93657399186995,N
2016-05-01 19:50:00,90,0,23.1,34.7,21.26,35.0,22.79,35.0,21.42666667,34.76666667,21.59666667,81.26,14.02666667,1.0,19.5,26.89,23.32333333,37.9,19.63333333,36.12666667,12.63,765.5833332999997,44.16666667,3.166666667,40.0,0.75,19,0,1,83.40700041941082,N
2016-05-01 20:00:00,90,0,23.1,34.76,21.2,35.26,22.76,34.9,21.39,34.66333333,21.22666667,81.26,12.69333333,1.0,19.5,26.82333333,23.39,37.82666667,19.63333333,36.12666667,12.5,765.6,45.0,3.0,40.0,0.9,20,0,1,83.12129614558668,N
2016-05-01 20:10:00,90,0,23.06666667,34.76,21.1,35.46666667,22.7,34.9,21.39,34.59,20.96,81.59333333,11.495,1.0,19.5,26.82333333,23.39,37.7,19.6,35.96666667,12.1,765.65,46.83333333,3.0,40.0,1.02,20,0,1,81.58456110510284,N
2016-05-01 20:30:00,120,0,23.0,34.79,20.96333333,35.29,22.56666667,35.0,21.29,34.66333333,20.73,79.3,9.466666667,1.0,19.5,27.23,23.5,37.79,19.6,35.1,11.3,765.75,50.5,3.0,40.0,1.25,20,0,1,84.07448655873745,N
2016-05-01 20:40:00,110,0,22.92666667,34.79,20.89,35.29,22.5,35.0,21.29,34.7,20.66666667,76.32333333,8.723333333,1.0,19.5,27.35666667,23.5,37.73,19.6,34.69333333,10.9,765.8,52.33333333,3.0,40.0,1.37,20,0,1,83.61250354514263,N
2016-05-01 21:00:00,100,0,22.89,34.86333333,20.73,35.26,22.5,35.09,21.26,34.66333333,20.5,69.75666667,7.7,2.96,19.5,27.6,23.5,37.59,19.5,33.96666667,10.1,765.9,56.0,3.0,40.0,1.6,21,0,1,90.45920198354449,N
2016-05-01 21:10:00,100,10,22.79,34.73,20.7,35.29,22.5,35.2,21.2,34.66333333,20.42666667,66.63,7.366666667,4.233333333,19.42666667,27.73,23.5,37.59,19.5,33.76666667,9.82,765.9166667000003,57.0,2.833333333,40.0,1.57,21,0,1,108.93433638352198,N
2016-05-01 21:30:00,80,0,22.76,34.93333333,20.56666667,35.36,22.39,35.32666667,21.2,34.595,20.32333333,63.73333333,6.563333332999999,5.526666667000001,19.5,28.13333333,23.6,37.86,19.5,35.23333333,9.25,765.95,59.0,2.5,40.0,1.5,21,0,1,90.6223353212819,N
2016-05-01 21:40:00,80,0,22.7,35.0,20.5,35.56,22.39,35.46666667,21.2,34.43333333,20.29,61.2,6.23,6.393333332999999,19.5,28.26,23.6,38.0,19.5,36.22666667,8.97,765.9666667,60.0,2.333333333,40.0,1.47,21,0,1,89.93291441437933,N
2016-05-01 21:50:00,80,0,22.7,35.26,20.35666667,35.76666667,22.39,35.5,21.16666667,34.4,20.29,59.59333333,6.09,7.533333333,19.5,28.42666667,23.6,38.0,19.5,36.63333333,8.68,765.9833332999997,61.0,2.166666667,40.0,1.43,21,0,1,93.49727585176268,N
2016-05-01 22:10:00,90,0,22.6,35.23,20.26,36.09,22.39,35.53,21.1,34.46666667,20.2,57.39666667,5.726666667000001,9.063333333,19.5,28.63333333,23.5,38.36,19.56666667,37.26,8.18,766.0,63.0,2.0,40.0,1.43,22,0,1,88.74535852241749,N
2016-05-01 22:20:00,80,0,22.53333333,35.23,20.125,36.1725,22.39,35.53,21.1,34.32666667,20.2,56.45,5.433333332999999,9.226666667,19.5,28.7225,23.5,38.56,19.53333333,37.5,7.97,766.0,64.0,2.0,40.0,1.47,22,0,1,90.03746245701714,N
2016-05-01 22:40:00,60,0,22.5,35.23,19.96333333,36.29,22.32333333,35.66333333,21.0,34.2,20.1,54.92666667,5.19,10.39333333,19.5,28.89,23.6,39.26666667,19.6,37.73,7.53,766.0,66.0,2.0,40.0,1.53,22,0,1,88.1072336307287,N
2016-05-01 22:50:00,40,0,22.445,35.1,19.89,36.36333333,22.29,35.66333333,21.0,34.09,20.1,54.29666667,5.123333333,10.8,19.5,28.96333333,23.6,39.46666667,19.6,37.86333333,7.32,766.0,67.0,2.0,40.0,1.57,22,0,1,85.26871867391313,N
2016-05-01 23:00:00,40,0,22.39,35.06,19.85666667,36.5,22.29,35.66333333,21.0,34.09,20.1,53.83,5.045,11.995,19.5,29.03333333,23.63333333,39.8,19.6,37.93333333,7.1,766.0,68.0,2.0,40.0,1.6,23,0,1,83.97820172384198,N
