date,Applicances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2/4/2016 12:40,,0,20.79,46.69333333,19.92666667,42.93333333,22.10222222,45.01,20.53333333,42.56,18.57222222,52.79,7.656666667,98.4,18.13333333,39.03777778,20.36222222,44.99833333,18.2,45,7.23,761.3333333,95.33333333,5.666666667,32,6.50
2/14/2016 13:10,,0,20.66666667,45.09666667,19.1,42.2,20.5,40.36333333,19.6,38.23,17.81777778,49.23,3.9,91.99666667,19.2,37.27722222,21.1,42.9,18,39.7,3.32,737.9333333,88.83333333,3,64.83333333,1.68
2/18/2016 12:10,,20,20.1,38.395,18.79,36.56,19.79,36.79,19.92666667,36,17.5,44.23571429,5.16,56.96333333,17.79,27.89,19.89,35.9,17.79,37.43333333,2.82,755.7,70.66666667,4.333333333,22.5,-1.97
2/22/2016 18:00,,0,20.89,45.09,19.5,45.26,21.39,42.29,20,43.65666667,18.39,52.25428571,6.26,88.53,18.63333333,43.5,20.42666667,48.03,18.6,45.878,5.60,751.9,99,3,48,5.40
2/22/2016 18:30,,30,21,44.76,19.63333333,45.5,21.5,42.5,20,43.32666667,18.456,52.156,6.03,88.12333333,18.96333333,43.36,20.7,48,18.6,45.42714286,5.55,752.3,98.5,3,34,5.30
3/3/2016 13:40,,30,20.8275,37.92375,19.77875,37.49875,20.2,37.9,22.2,36.59571429,17.95875,45,7.53,66.72666667,19.7225,31.175,21.11428571,37.92714286,18.54285714,41.83714286,6.33,748.2,76,6,40,2.33
3/4/2016 16:50,,0,20.92142857,38.88428571,19.65,38.31166667,22.62857143,38.75428571,19.1,36.04142857,18.03333333,46.15666667,7.398571429,69.30714286,19,31.87857143,20.15714286,38.22571429,18.5,38.79,7.48,739.1833333,64.33333333,1,40,1.15
3/14/2016 15:00,,0,21.79,32.76666667,19.85666667,31.76,22.76333333,36.5,20.89,31.79,18.1,44.83,6.866666667,28.96666667,22.76,25.82333333,22.42666667,31.46333333,19.6,37.79,6.80,767.4,57,5,29,-1.10
3/18/2016 18:10,,0,21.29,36.36333333,19.1,38.7,21.29,35.2,20.7,33.7675,18.5,45.82666667,6.866666667,51.92333333,19.73,29.79,22.5,37.2,19.6,37.46666667,6.05,762.1166667,85.33333333,4,44.16666667,3.70
3/20/2016 19:00,,0,22.73,37.5,20.79,37.19333333,22.6,35.645,20.1,35.33,20.16666667,41.26666667,8,37.86,19.1,30.46333333,23.92666667,37.36,19.5,36.59,7.00,760.8,79,5,29,3.50
3/25/2016 12:20,,0,21.35666667,42.9,18.89,46.93333333,23.2,40.72333333,19.7,39.82666667,19.23,47.96333333,9.86,75.46666667,20,38.09,21.29,42.4,19.39,41.2,8.60,754.5666667,93.33333333,4.666666667,51.66666667,7.63
5/7/2016 9:20,,0,23.7,39.56666667,27.39,32.29,25.03333333,37.29,23.6,37.59,21.2,46,23.15,1,22.7,35,23.6,43.7,22.1,43.53,17.83,752.3666667,55.66666667,3,40,8.70
5/13/2016 13:30,,0,25.82333333,47.19666667,27.79,38.86,28.58,42.298,25.79,43.75428571,24.2,49.2,23.73,1,25.2,41.13333333,25.12857143,47.26428571,24.43714286,46.04,21.25,747.95,59,4.5,28.5,12.85
5/15/2016 21:30,,0,23.5,38.29,21.57142857,39.97142857,25.945,40.095,23.79,36.06,23.26,61.63333333,9.1,44,23.39,32.29,25.58,40.958,22.6,35.76,8.95,761.25,92.5,1.5,41,7.85
5/18/2016 16:40,,0,23.5,40.72666667,23.89,36.82666667,24.35666667,38.2,23.39,38.4,21.1,41.59,18.49666667,1,22.76,35.4,23.89,39.32666667,22.52,37.678,16.93,749.3333333,53.33333333,7,40,7.30
2/6/2016 17:40,,0,21.5,45.7,20.39,44.79,21.5,44.09,19.6,45.82666667,19.35111111,54.61388889,10.19,70.92666667,18.85111111,40.38777778,20.91444444,46.91055556,18.82333333,46.53,10.53,747.0333333,74.33333333,7,40,6.17
2/13/2016 12:00,,10,19.89,39.19333333,18.2,40.59666667,21.32333333,39.7,18.5,38.82666667,18.58888889,50.01833333,4.656666667,86.83333333,18.7,34.085,21.5,43.5,18.29,39.23,2.90,734.8,91,5,65,1.60
2/15/2016 11:10,,10,19.6,40.79,18.82333333,38.12666667,20.86,39.62666667,18.89,37.16333333,17.7,52.69666667,3.663333333,66.99333333,18.89,31.86444444,20.58333333,38.21444444,17.89,39.5,4.00,758.5333333,68.83333333,5.833333333,40,-1.25
2/25/2016 15:00,,20,20.96333333,38.65666667,19.6,37.45666667,23.1,37.93333333,22.29,35.59,17.83,46.94,4.19,72.49666667,19.43714286,29.26571429,20.6,35.26,18.23,38.59,4.60,756.8,71,2,40,-0.30
2/29/2016 13:10,,0,20.23,33.43,19.29,32.76,21.66333333,37.89,19.5,32,17.1,48.43333333,5.4,30.63333333,20.66666667,26.92666667,21.23,33.43,18.2,39.66333333,5.27,762.55,52,6.833333333,30,-3.87
3/2/2016 18:40,,0,21.39,42.86666667,20.32333333,37.93333333,20.89,39.76666667,19.89,36.93333333,18,45.76666667,4.263333333,73.16,18.79,31.29,21.79,40.02666667,18.29,38.7,3.63,742.9333333,87,7,40,1.60
3/3/2016 12:30,,20,20.27,38.35111111,19.39,37.29,20,37.79,22,37,18,45,6.287777778,83.9,18.79,32.01285714,20.29,39.2,18.46333333,41.56,6.15,747.75,78.5,5.5,32,2.55
3/11/2016 18:50,,0,20.7,33.76,19,35.16333333,20.2,34.59,20.29,33.02666667,17.79,44.66333333,6.796666667,30.66666667,21.29,27.56666667,22.76,35.2,18.5,39.2,7.22,765.1333333,69,2.166666667,57.66666667,1.77
3/18/2016 18:20,,0,21.29,36.43,19.245,38.745,21.29,35.2,20.7,33.79,18.5,45.76,6.726666667,53.19666667,19.7,29.82333333,22.53333333,37.4,19.6,37.32666667,6.00,762.1333333,85.66666667,4,48.33333333,3.70
4/4/2016 9:00,,0,21.53333333,45.4,19.76,47.7,22.6,41.4,20.89,43.93333333,20.1,52.33333333,10.66666667,60.62666667,20.79,39.7,23,48.59,20.5,46.24,10.30,749.2,90,5,40,8.70
4/5/2016 16:10,,0,22.4175,40.9975,21.2,41.06,23.79,36.36333333,21.39,40.03,20.73,47.16333333,14.89,13.1,22.39,34.79,24,39.75,21,42.42333333,13.85,751.35,63.33333333,5,40,6.83
4/9/2016 18:20,,10,22.5,40.76666667,21.32333333,39.32666667,22.66666667,39.02666667,20.79,35.59,20.14,44.96,14.016,3.2,22.29,31.29,24.2,35.4,20.2,32.96666667,13.10,748.3,51.33333333,6,40,3.27
4/16/2016 14:10,,0,22.6,45.06333333,21.96333333,42.36,24.72666667,40.46666667,22.1,40.25142857,20.89,47.09,12.82333333,9.76,21.39,33.36857143,23.66666667,42.73,21.1,42.12666667,10.97,747.2666667,69.66666667,4.833333333,37.83333333,5.52
4/16/2016 14:30,,0,22.5,45.66333333,21.76,42.86,25.26,41.52666667,22.1,39.89714286,20.89,47.09,12.19,11.23333333,21.39,33.13714286,23.7,42.23,21.1,41.93,10.70,747.4,69,4.5,33.5,5.15
4/20/2016 18:40,,10,22.79,31.89,21.85666667,29.36,23.93,38.13333333,22.79,31.676,20.39,36.53,14.93333333,1,22.42142857,25.89,22.32333333,33.7,20.2,34.29,15.03,764.9,34.66666667,6,40,-0.50
4/25/2016 17:40,,10,20.76,39.72333333,18.89,41.49,21.73,35.79,21.06,37.456,19.89,41.29,8.763333333,59.09666667,20.79,33.59,22.6,39.93,19.7,36.96666667,8.03,748.8,92.66666667,4.666666667,30,6.90
5/21/2016 12:10,,0,23.36357143,51.16928571,25.1,44.11904762,26.00071429,44.67142857,23.83823529,46.76470588,22.57647059,50.91970588,23.29411765,1,23.2255102,43.69678571,23.32857143,50.41428571,23.01428571,46.99142857,19.43,755.6166667,64.83333333,7,40,12.58
5/26/2016 12:10,,0,24,42.56,26.83,34.356,26.53,40.33333333,24.5,40.9,21.5,49.09,20.29,1,23.365,38.20875,23.39,44.23,22.6,44.09,17.72,756.9833333,63,1,21.5,10.40
1/14/2016 11:10,,20,19,42.93333333,18.82333333,41.09,20.99333333,47.76666667,18.79,42.12666667,17.2,52.9,2.7,95.46666667,17.39,38.23,18.1,45.23,16.89,46,2.40,748.85,92.83333333,4.166666667,40,1.37
2/1/2016 12:30,,10,22.39,46.12333333,22,43.4,23.16666667,48.39,19.6,49.02666667,20.65,48.255,11.89,72.795,18.90222222,44.65722222,20,50.7,17.7,49.93333333,11.30,760.15,76.5,9,33,7.25
2/1/2016 14:10,,10,23.16666667,45.66333333,22.7,43.63333333,24.03333333,47.99,19.39,48.12666667,21.2,46.98888889,12.1,72.86,18.87888889,44.28,19.82888889,50.235,17.7,49.4,11.43,759.85,77.16666667,8.833333333,30,7.55
2/25/2016 8:10,,0,20.29,38.66333333,18.16666667,40.2,20.6,39.16333333,19.79,36.73,18,51.36857143,-0.5,84.15,19.236,35.698,20.85666667,42.26666667,18.1,41.36,-0.25,756.15,94.16666667,1,60.16666667,-1.08
2/29/2016 13:00,,0,20.16666667,33.92666667,19.29,32.79,21.29333333,37.05666667,19.5,32.03,17.1,48.56,5.333333333,31.69333333,20.53333333,27.06666667,21.06666667,33.73,18.2,39.73,5.20,762.6,52,7,28,-3.90
3/2/2016 18:30,,0,21.29,42.9,20.26,37.63333333,20.79,39.36333333,19.89,36.63333333,18,45.52666667,4.4,74.09,18.85666667,31.29,21.79,39.76666667,18.29,38.86,3.60,742.85,88,6.5,40,1.75
3/4/2016 15:30,,0,20.79,36.17333333,19.11428571,35.92428571,21.72571429,38.70857143,19.2,36,18.025,46.0225,7.87125,78.15,18.98428571,32.32142857,20.22571429,38.69428571,18.5,39.12142857,6.20,738.95,78.5,2,34,2.60
3/4/2016 15:40,,0,20.81857143,37.82142857,19.26428571,37.28142857,21.92142857,39.09714286,19.17142857,36,18.06666667,45.96666667,7.41,77.1375,18.92142857,32.25142857,20.2,38.59,18.5,39.06428571,6.60,739,76,1.666666667,36,2.53
3/17/2016 8:30,,30,20.6,35.79,17.1,40.06666667,21.6,34.46333333,20.56333333,32.86333333,18.39,43.43333333,-0.1,61.12666667,19.46333333,26.35666667,21.79,36.56666667,19.5,37.36,1.30,766.65,84,2.5,41,-1.15
4/4/2016 17:30,,10,23.5,48.15666667,22.2,47.36333333,26.06666667,40.43333333,22.13333333,47,21.2,50.93,14.53,21.33333333,21.89,36.93,25,42.26,20.73,43.2,13.70,749,63.5,7,40,6.70
4/5/2016 8:40,,0,22.13333333,44.39,19.82333333,48.09,25,41.02666667,21.29,43.32666667,21,51,12.1,51.96666667,21.56666667,39.86333333,23.29,44.96,20.96333333,45.93333333,9.70,749.4,93.33333333,1,29,8.63
4/15/2016 8:50,,0,22.2,45.76,20,49.16333333,25,40.82666667,22.1,41.73,20.5,51.2,11.46333333,54.7,21.02857143,37.4,22.7,45.16857143,20.82333333,46.12666667,9.63,748.2666667,90,5.166666667,38.16666667,8.13
4/22/2016 9:40,,10,22.2,38.03333333,21.63333333,36.43,24.46333333,39.56666667,23,35.116,20.39,42.9,13.03,8.426666667,21.6,32.30571429,21.89,39.09,20.39,37.7,9.90,759.9,69.33333333,3.666666667,32.66666667,4.50
4/22/2016 13:30,,0,22.79,37.7,23.2,34.29,26.85666667,39.23,23.2,34.59,20.6,42.59,15.86666667,1,22,31.26428571,22.76,38.63333333,20.6,39.59,12.35,759.1,63.5,5.5,40,5.60
5/21/2016 13:50,,0,23.89071429,49.52785714,25.1,43.55714286,26.14880952,43.54761905,23.95882353,46.17647059,22.76764706,50.96897059,24.02941176,1,23.53367347,43.07035714,23.58571429,49.84285714,23.04285714,46.79428571,21.27,755.0333333,58.16666667,7,40,12.67
5/24/2016 18:00,,10,24.53333333,40.46666667,23.79,37.73,25.2,37.76,24.29,39.32666667,23.55714286,44.59,15.625,1,23.5,33.93333333,24.5,38.59,22.7,38.09,14.20,758.1,66,5,40,7.80
5/26/2016 19:10,,0,24.39,42.9,24.5,39.99777778,28.2,39.06,24.5,40.2,22.85666667,67.43,23,1,24.254,38.732,24.29,43.66333333,22.7,43.72333333,20.58,755.5,49.66666667,3,30.83333333,9.68
5/27/2016 10:10,,0,23.79,47.86333333,26.29571429,41.72428571,26.32666667,42.36,24.39,43.83333333,22.5,52.43333333,23.29333333,1,23.79,42.72571429,23.82333333,47.93333333,22.89,46.26,16.62,756.2,76.83333333,1.166666667,61.33333333,12.47
1/16/2016 17:40,,20,21.39,38.56,20.39,37.59,20.6,41,20.9175,39.5225,19.1,52.73,2.4,96,19.96333333,36.62666667,20.39,43.09,17.89,41.56,2.20,764.6,81.33333333,5.666666667,40,-0.73
1/16/2016 18:30,,20,21.56666667,39.06,20.679,37.745,20.7,40.43333333,20.79,39.09,18.95285714,52.25142857,1.36,95.96666667,19.79,37.009,20.84833333,42.8725,17.89,41,2.25,764.9,82.5,5,40,-0.45
1/17/2016 8:50,,0,20.82333333,42.12666667,20.1,40.09,21.23,43.89333333,21.73,40,18.1,53.26,-1.05,95.64,19.29,40.29,20.29,48.4,17.79,44.99,-0.80,764.7833333,93.5,2,27.33333333,-1.73
1/24/2016 20:20,,10,22.1,42.03,21.39,41.56,20.66666667,44.22333333,19.29,46.96666667,19.84666667,70.66666667,8.033333333,99.9,16.1,44.59,18.79,49.83888889,16,49.26,8.03,767.6666667,95,3.333333333,62.33333333,7.33
2/1/2016 16:30,,10,23.5,44.73333333,22.89,42.36333333,25.2,45.86333333,19.96333333,50.66333333,21.5,46.545,11.69,79.43333333,18.89,44.79,19.715,50.53,17.7,49.5,11.20,759.95,82.5,10,32,8.35
2/3/2016 16:50,,30,22,43.62666667,20.79,42.83333333,22.86,47.68666667,21.46333333,41.06,19,54.46111111,5.9,77.56666667,18.87888889,34.98888889,21.79,44.29,18.6,44.93333333,5.27,761.7,80,6,40,2.07
2/6/2016 18:40,,10,21.66666667,45.06666667,20.79,44.13333333,21.46333333,44.02666667,19.5,46.06,19.2,56.02,9.5,71.96333333,18.79,40.235,20.79,46.22888889,18.79,45.93333333,10.23,746.4,72.66666667,6.333333333,40,5.50
2/15/2016 21:10,,30,21.6,38.9,20.1,39.53,21,38.2,21.32333333,36.93333333,19.1,45.56666667,1.29,74.06333333,19.5,29.39,21.89,36.345,18.1,39.03,0.40,766.4166667,88.33333333,1.833333333,40,-1.33
2/19/2016 11:40,,0,19.6,37.26,18.7,36.7,21.17142857,37.56428571,18.39,35.23,17.46857143,42.16857143,3.2,87.96666667,17.29,30.96333333,19.15,38.09,17.6,38.91142857,4.43,761.1333333,85.66666667,3.666666667,27,2.17
3/4/2016 16:30,,0,20.89,38.76428571,19.6,38.13714286,22.33285714,38.88285714,19.175,36.09,18.03333333,46.15666667,8.11,75.52428571,18.89,32,20.1,38.30571429,18.5,38.79,7.45,739.15,67,1,40,1.65
3/5/2016 18:30,,10,20.1,38.6,18.13333333,38.56333333,21.06666667,34.69333333,18.29,35.26,18.1,46.4,4.396666667,55.12333333,18.79,28.79,21.7,35.5,18.29,36.26,3.55,743.45,75.5,3,40,-0.45
3/7/2016 10:40,,0,19.35666667,39.52666667,17.73,39.16333333,20.36,40.15666667,18,35.7,17.6,50.545,2.663333333,76.19,17.39,31.29,19.79,39.2225,17.5,37.46666667,1.90,748.4666667,94,2.666666667,39.66666667,0.97
3/28/2016 14:10,,0,23.1,39.02666667,22.46333333,38.03,23.32666667,41.4,21.5,39.82666667,20.1,45.2,12.8225,26.2,21.89,33.42,23.29,38.49333333,20.5,42.59,10.30,742.25,65.33333333,11,40,4.03
4/4/2016 9:40,,0,21.6,45.96666667,19.79,48,23.19333333,43.66666667,20.89,44,20.29,51.79666667,11.56333333,59.2,20.73,39.82666667,23,48.5,20.46333333,45.63333333,10.17,749.6,91.33333333,5,32.66666667,8.77
4/4/2016 11:50,,0,22.2,46.52666667,22.23,43.32666667,24.82333333,42.72333333,21.53333333,44.13333333,20.63333333,50.89333333,15.46666667,19.83333333,21.1,38.43333333,23.6,45.55,20.6,45.29,13.00,749.9,72.16666667,7,40,8.03
4/4/2016 15:00,,10,22.76,42.13333333,22.29,39.59666667,26.2,39.73333333,21.63333333,41.5,20.82333333,45.46333333,16.85666667,10.55666667,21.79,36,24.5,42.66333333,20.79,43.93333333,15.10,749.4,61,7,40,7.60
4/5/2016 13:50,,20,22.13333333,41.69333333,20.85666667,41.53,24.2,38.83333333,21.1,41.69333333,20.6,45.69333333,16.36,14.46,21.5,37.03,23.42666667,40.79,20.89,42.79,11.55,750.9833333,73.83333333,3,30.83333333,7.02
4/5/2016 14:00,,10,22.13333333,41.79333333,20.79,41.72333333,24.26,38.7,21.1,41.69333333,20.6,45.3,16.1,15.63,21.5,36.9,23.5,40.79,20.89,42.645,11.60,751,73,3,29,6.90
4/9/2016 16:30,,0,22.46333333,43.13333333,21.89,38.9,22.6,38.46333333,21,36.09,20.18571429,45.15142857,16.254,1.22,22.7,31.76,24.1,35.8,20.5,36.06666667,14.05,748.65,50,7,40,3.65
4/22/2016 16:20,,0,22.89,36.53,22.76,34.4,27.13333333,38.46666667,23,34.4,20.745,41.9,15.66,1,21.92142857,30.6,23.23,38.53,20.63333333,38.26666667,13.40,757.9333333,59,6,40,5.40
5/1/2016 16:10,,0,22.13333333,34.56,21.89,31.82333333,22.39,34.2,21.26,34.5,19.5,40.36333333,14.26333333,1,19.39,27.35666667,22.89,36,19.6,37.43333333,13.22,765.3166667,43.33333333,4.833333333,40,0.82
5/1/2016 17:10,,0,22.39,37.3,21.7,32.46666667,22.6,34.845,21.32333333,35.4,19.79,40.59,14.46333333,1,19.39,27,23,35.79,19.66666667,37.36333333,13.78,765.4166667,39.66666667,4,40,0.28
5/11/2016 8:10,,0,24.76,48.03,23.332,49.4,26,43.2,24.89,45.7,23.89,53.25666667,17.29,52.016,24.39,44.15285714,25.5,48.36333333,23.57142857,47.94,14.60,748.7333333,92.33333333,3.666666667,25,13.37
5/27/2016 17:40,,10,25.5,46.59666667,25.62857143,42.76857143,27.05,41.69,24.7,45.73,23.23,52.26666667,23.62666667,1,24.54,44.4,24.7,49.66,23.2,46.79,22.47,755.2,56.33333333,3.666666667,25.33333333,13.27
1/15/2016 20:40,,20,22.89,40.59,22.1975,39.5225,21.29,42.23,20.29333333,43.5,20.79,49.39,2.26,94.56,18.79,40.06,20.2,44.93333333,17.29,41.12666667,2.30,759.1333333,97,4.333333333,64,1.83
1/24/2016 14:10,,30,20.63333333,45.43333333,20.1,43.8175,21.13333333,50.09,18.6,46.8,16.1,69.62666667,8.3,99.9,15.69,43.49833333,19.18333333,52.255,15.69,48.4,7.48,767.75,98.66666667,4,37.66666667,7.25
1/24/2016 20:30,,0,22.1,41.9,21.39,41.43333333,20.6,44.09,19.16666667,47,20.42388889,84.20888889,8.1,99.9,16.1,44.60833333,18.79,49.85722222,16.03333333,49.36,8.05,767.6,95,3.5,62,7.35
1/24/2016 22:20,,0,21.92666667,41.79,21.29,41.06666667,20.5,44.2,18.29,46.76666667,18.88444444,63.94666667,8.3,99.9,16.2,44.86944444,18.5,50,16.16666667,49.06,8.03,767.3666667,95,3.666666667,62,7.27
2/1/2016 15:30,,10,23.35666667,44.06666667,22.79,42.09,24.56666667,47.8,19.89,50.29,21.37888889,46.36944444,12.39,74.4,18.89,44.515,19.79,50.35722222,17.7,49.29,11.35,759.8,81,9,32,8.15
2/3/2016 18:40,,10,22.13333333,47.86,21.13333333,42.86333333,22.89,43.66333333,21.5,40.29,18.89,53.62666667,5.59,75.6,18.64444444,35.17555556,22.2,42.87555556,18.39,43.03,5.33,763.0666667,80,4,40,2.10
2/15/2016 10:50,,10,19.5,40.96666667,18.6,37.8175,20.46,39.36,18.73,37.26,17.7,53.01833333,3.223333333,72.82666667,18.82888889,32.24888889,20.55555556,38.61055556,17.89,39.2,3.62,758.2166667,71.16666667,6,40,-1.17
2/16/2016 10:30,,0,19.79,39.12666667,18.35666667,39.12666667,21.63333333,38.46333333,19.29,35.79,18.2,42.29,-0.233333333,86.36666667,18.29,29.89,20.13333333,37.9,17.79,37.36333333,0.80,772.25,93.5,1.5,62.5,-0.20
2/19/2016 15:30,,0,20.89,38.76666667,19.5,38.03,21.69714286,38.02857143,18.89,35.76,17.29,45.15285714,8.19,59.29666667,19.66666667,30.2,20.7,37.09,17.89,41.5,7.15,760.3,66.5,5,34.5,1.20
2/19/2016 18:00,,0,20.82333333,37.7,19.26,38.23,22.35,37.59,18.6,35.4,17.29,45.59,5.996666667,63.23333333,19.29,29.7,20.6,37.2,17.89,41.12142857,5.50,759.8,76,4,40,1.60
2/23/2016 9:20,,0,20.56666667,43,18.79,44.12666667,21.35666667,41.86333333,20,40.86333333,18.73857143,51.09,4.76,87.83333333,19.05,39.8,20.79,46.12666667,18.5,44.59571429,4.57,755.1666667,94,2.666666667,51,3.63
3/11/2016 8:00,,0,20.2,37.46333333,16.6,42.76666667,20.39,37.5,19.7,34.63333333,18.06666667,46.19333333,-0.866666667,70.06,19.29,35.06,20.7,41.76666667,18.2,40.9,-0.50,764.5,95,1,13,-1.20
3/14/2016 10:40,,10,20.1,33.86333333,20.26333333,33.2,20.82666667,36.52666667,20.13333333,32.09,18.1,45.66333333,3.53,51,20.39,28.42666667,21.7,34.73,19.39,38.36333333,3.00,768.7333333,77,5.666666667,65,-0.67
3/15/2016 18:40,,10,21.26,42.59666667,19.39,40.62333333,20.89,36.1,20.89,35.43333333,19.1,42.89,8.166666667,43.46666667,21.6,28.1,23,35.53,19.7,37.9,6.90,763.6666667,81,7,23,3.80
3/23/2016 7:10,,0,21.525,39.475,18.7,43.65666667,22.2,37.86333333,20.46333333,36.86333333,19.9175,45.15,5.8,68.12333333,20.16666667,38.82666667,22.35666667,44.02666667,19.85666667,42.13333333,5.38,756.1,97,2.166666667,33.5,4.88
3/25/2016 13:50,,0,21.63333333,41.79,19.46333333,45.5,23.35666667,40.06,19.79,39.76,19.29,48.09,10.62666667,58,20.13333333,37.43,21.26,42,19.5,41.76,9.93,755.6,74.16666667,6,38.16666667,5.52
3/28/2016 14:30,,0,23.23,39.06,22.6,37.56666667,23.85666667,41.65666667,21.42666667,39.43333333,20.1,45.16333333,13.16,30.1,21.96333333,33.06,23.2,37.15666667,20.5,42.56,10.70,742.35,64,11,40,4.10
4/5/2016 8:20,,10,22.2,44.6,19.7,48.6,24.345,40.7225,21.29,43.53,21,52.25666667,11.42666667,54.36,21.6,40.26,23.29,45.59,21,46.26666667,9.60,749.3,93.66666667,1,29,8.57
4/8/2016 11:00,,0,21.1,40.79666667,21.16666667,40.43333333,21.89,37.76666667,20.76,39.62666667,20.39,77.3,14.154,15.78,21.2,37.4,21.54,41.96,20.7,42.29333333,10.00,754.6,76,2,20,6.00
4/16/2016 18:00,,0,22.7,49.6,21.2,49.19333333,24.79,41,21.815,38.2,21,49.93,10.995,34.1,21.39,33.52428571,24.2,41.12666667,21.1,42.86333333,8.60,748.5,82,3,40,5.70
4/23/2016 11:40,,0,22.35666667,38.29,22.39,35.46666667,24.23,35.59,22.5,34.79,20.7,43.82666667,10.69666667,8.193333333,21.2,29,23.39,38.44285714,20.79,39.5,8.40,756.8666667,63.66666667,5.333333333,40,1.83
5/2/2016 17:50,,0,22.89,37.23,23,34.06666667,23,35.9,22.5,36.5,20.2,54.37,17.76,3.123333333,20.736,33.698,23.6,40.62666667,19.79,37.7,16.08,760.95,53.83333333,3.833333333,40,6.55
5/21/2016 8:20,,0,23.1,48.86333333,24.23,46.46,24.46,43.69333333,23.16666667,45.16333333,22.39,48.976,18.76,31.66333333,22.79,43.22571429,23.39,51.48166667,22.89,48.19428571,14.97,756.3333333,89,4,27,13.20
5/22/2016 11:40,,0,24.39,54.09,23.2,54.09,27.5,47.5,23.7,49.69,22.6,54.79,17.84,52.245,23.5,46.9,24.89,55,23.29,51.4,15.93,750.6666667,92,4.333333333,32.66666667,14.67
1/17/2016 9:40,,0,21.2,42.33333333,20.5,39.29666667,22.35666667,44.53,21.2,38.5,18.1,52.06666667,-1.323333333,95.33,19.16666667,38.46,20.2,46.4,17.76,42.73,-0.13,765,91,1.333333333,28.66666667,-1.47
2/8/2016 11:50,,0,20.89,44.76,20.2,42.79,22.46,45.66333333,21,42.79,18.89,54.48888889,7.226666667,84.99333333,18.89,37.845,21.26,48.76,19,43.96666667,7.42,739.3833333,81.66666667,8.5,43.83333333,4.45
2/8/2016 14:00,,20,21.2,45.045,20.29,43.03,23.2,42.93,21.1,43.2,18.84,54.145,7.7,73,19.1,36.30833333,21.90833333,46.10833333,19,42.62666667,7.60,739.6,71,11,40,2.60
2/11/2016 18:10,,30,22,41.66333333,21.79,39.9,20.92666667,42.2,19.7,42.82666667,19.89611111,46.285,4.656666667,92.3,19.47555556,36.645,23.35111111,43.72611111,18.6,41.7,3.58,748.6166667,95,2.166666667,40,2.88
2/15/2016 18:30,,20,20.79,36.82666667,19.42666667,37.23,20.79,37,19,36.13333333,17.5,47.9,3.49,63.3,20.32333333,28.79,21.89,35.96666667,18.15,41.745,3.00,764.2,76,3.5,40,-0.85
2/15/2016 20:10,,30,21.39,39.06,20,38.96333333,21,38,20.96666667,39.19333333,18.56666667,53.1,2.2,69.16666667,19.76,29.13333333,22.1,38.43,18.13333333,39.73,1.00,765.55,85.5,2.833333333,40,-1.22
3/19/2016 13:10,,0,21.2,37.52666667,18.89,39.43333333,22.76333333,37.3,19.6,33.86333333,18.39,44.4,9.463333333,29.46333333,19.26,29.66666667,22,36.56,19.5,36.56,6.42,762.5833333,71.66666667,4,28,1.65
3/23/2016 6:30,,10,21.6,39.4,18.79,43.02666667,22.29,38.06,20.5,36.9,20.03333333,43.4,5.763333333,67.72666667,20,37.96666667,22.39,43.79,19.79,41.9,5.30,755.95,96,2,32,4.70
4/15/2016 6:30,,0,21.89,43.82333333,19.5,46.92666667,23.82666667,40.79333333,22,40.812,20.5,51.26,9.8,61.82666667,21.08,37.572,22.98625,47.25875,20.79,46.52666667,9.60,747.75,93.5,4.5,28.5,8.55
4/15/2016 6:50,,0,21.89,44.86,19.6,47.96333333,24.32666667,42.29666667,22,41.09,20.5,51.29,9.83,61.79,21,37.5,22.89,46.76428571,20.79,46.16333333,9.60,747.7166667,93.16666667,4.166666667,28.16666667,8.52
4/15/2016 18:20,,0,22.73,43.39,21.6,40.39,24.2,37.9,22.39,39.755,21.16666667,44.2,15.06333333,13.96,22,33.85428571,23.55714286,41.45714286,20.92666667,42.4,14.69,745.9333333,58.55555556,8.222222222,37.33333333,6.62
5/6/2016 9:40,,0,22.7,37.56666667,26.16333333,31.6,23.56666667,35.73,23.39,35.76,19.6,49.03,20.09666667,1,22.26428571,34.92714286,23,41.4,21.5,40.5,15.67,754.7,60.33333333,2.333333333,40,7.90
5/15/2016 20:50,,0,23.6,38.03,21.7,39.36857143,24.676,38.36,24,35.79,23.09333333,48.02666667,9.19,38.86333333,23.42666667,32,25.6,38.54,22.7,35.536,9.27,761.0666667,88.16666667,2.333333333,23.33333333,7.42
5/26/2016 10:30,,0,23.6,43.13333333,27.7,33.554,25.895,42.04,24.2,41.6,21.39,49.93333333,19.29333333,1,23.2,38.86714286,23.46333333,44.99,22.6,44.36333333,15.40,757.3,79,1,60,11.60
1/18/2016 18:50,,10,19.1,41.19333333,17.79,41.59,19.29,40.23,18.39,38.2,17.29,54.43333333,-2.398888889,90.58111111,18.6,34.7,19.73,42.82666667,17,37.29,-2.42,756.6,83.66666667,3,24,-4.82
2/25/2016 13:40,,20,21,38.55666667,19.865,37.4225,23.35666667,42.8,22.35666667,35.59,17.89,47.7,7.26,59.63333333,19.736,29.478,20.82333333,35.46333333,18.29,40.23,5.83,756.7666667,57.66666667,3.666666667,35.66666667,-1.93
