date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N
2016-05-12 08:40:00,50,0,24.85666667,47.56,24.5,46.612,26.1,43.5,25.2,44.5,23.79,52.295,17.13333333,54.75666667,24.62857143,42.14714286,25.5,48.5,24.0,47.09,14.87,744.3666667,91.66666667,1.666666667,55.66666667,13.47,8,0,1
2016-05-12 08:50:00,50,0,24.79,47.56,24.57142857,46.59571429,26.05714286,43.5,25.2,44.5,23.79,52.2,17.69666667,51.89666667,24.66,42.254,25.5,48.518,24.02857143,47.21,15.28,744.3833333,89.83333333,1.833333333,58.83333333,13.58,8,0,1
2016-05-12 09:00:00,40,0,24.85666667,47.66333333,24.6,46.4,26.0,43.518,25.2,44.59,23.82333333,52.09,18.09666667,47.89666667,24.68333333,42.36666667,25.42666667,48.59,24.0,47.2,15.7,744.4,88.0,2.0,62.0,13.7,9,1,0
2016-05-12 09:10:00,50,10,24.79,47.66333333,24.61428571,46.26714286,26.0,43.59,25.2,44.59,23.89,52.03,18.46,44.59333333,24.7,42.43333333,25.39,48.59,24.0,47.22571429,15.83,744.3833333,86.0,2.166666667,55.33333333,13.47,9,1,0
2016-05-12 09:20:00,40,0,24.84,47.745,24.68,46.25,26.0,43.63399999999999,25.2,44.68428571,23.89,51.96666667,18.66666667,42.06666667,24.7,42.5,25.39,48.59,24.0,47.29,15.97,744.3666667,84.0,2.333333333,48.66666667,13.23,9,1,0
2016-05-12 09:30:00,50,0,24.85666667,47.79,24.67142857,46.16857143,26.0,43.7,25.2,44.7,23.89,51.9,19.06666667,41.13333333,24.7,42.59,25.39,48.59,24.0,47.29,16.1,744.35,82.0,2.5,42.0,13.0,9,1,0
2016-05-12 09:40:00,50,0,24.85666667,47.86333333,24.7,46.2,26.0,43.718,25.2,44.72571429,23.89,51.9,19.2475,38.245,24.7,42.59,25.39,48.59,24.02,47.312,16.23,744.3333332999998,80.0,2.666666667,35.33333333,12.77,9,1,0
2016-05-12 09:50:00,60,0,24.85666667,47.86333333,24.64285714,46.13714286,26.0,43.79,25.2,44.754,23.89,51.82666667,19.39,36.4,24.7,42.59,25.39,48.59,24.02857143,47.32142857,16.37,744.3166667,78.0,2.833333333,28.66666667,12.53,9,1,0
2016-05-12 10:00:00,60,0,24.79,47.79,24.6,46.09,26.0,43.79,25.2,44.77714286,23.89,51.76,19.26,35.43333333,24.7,42.66333333,25.39,48.59,24.0,47.29,16.5,744.3,76.0,3.0,22.0,12.3,10,1,0
2016-05-12 10:10:00,60,0,24.79,47.82666667,24.62857143,46.12142857,26.0,43.79,25.218000000000004,44.812,23.82333333,51.7,19.2,35.3,24.7,42.7,25.39,48.59,24.0,47.29,16.52,744.3166667,75.66666667,3.0,21.66666667,12.23,10,1,0
2016-05-12 10:20:00,60,0,24.85666667,47.96666667,24.7,46.09,26.0,43.812,25.26428571,44.85285714,23.89,51.7,19.26333333,34.65666667,24.7,42.7225,25.39,48.59,24.0,47.29,16.53,744.3333332999998,75.33333333,3.0,21.33333333,12.17,10,1,0
2016-05-12 10:30:00,50,0,24.89,48.0,24.7,46.09,26.0,43.85285714,25.2,44.9,23.82333333,51.62666667,19.32333333,33.06333333,24.7,42.79,25.39,48.66333333,24.0,47.29,16.55,744.35,75.0,3.0,21.0,12.1,10,1,0
2016-05-12 10:40:00,60,10,24.89,48.0,24.718000000000004,46.072,26.0,43.856,25.2,44.9,23.89,51.59,19.1,32.02333333,24.7,42.76,25.39,48.59,24.06,47.356,16.57,744.3666667,74.66666667,3.0,20.66666667,12.03,10,1,0
2016-05-12 10:50:00,60,0,24.89,48.0,24.81857143,46.0,26.0,43.88625,25.23857143,44.9,23.89,51.59,19.22666667,31.29,24.7,42.7,25.35666667,48.59,24.0,47.29,16.58,744.3833333,74.33333333,3.0,20.33333333,11.97,10,1,0
2016-05-12 11:10:00,50,0,24.89,47.96666667,25.15714286,45.44,26.0,43.856,25.29,44.9,23.89,51.5,20.03333333,21.29,24.7,42.73,25.29,48.59,24.02857143,47.22571429,16.88,744.4,72.5,3.0,20.83333333,11.85,11,1,0
2016-05-12 11:20:00,50,0,24.89,47.9,25.254,45.176,26.0,43.82142857,25.29,44.79,23.89,51.46666667,20.06666667,22.49,24.7,42.7,25.29,48.53,24.04,47.2,17.17,744.4,71.0,3.0,21.66666667,11.8,11,1,0
2016-05-12 11:30:00,50,0,24.96333333,47.86333333,25.36142857,44.79571429,26.0,43.834,25.29,44.77714286,23.89,51.4,20.32666667,21.09666667,24.76,42.62666667,25.29,48.46666667,24.04285714,47.13714286,17.45,744.4,69.5,3.0,22.5,11.75,11,1,0
2016-05-12 11:40:00,50,0,24.96333333,47.86333333,25.39,44.59,26.0,43.85285714,25.29,44.7,23.89,51.4,20.26,20.82333333,24.76,42.59,25.29,48.4,24.06,47.09,17.73,744.4,68.0,3.0,23.33333333,11.7,11,1,0
2016-05-12 11:50:00,50,0,25.0,47.79,25.45285714,44.46571429,26.0,43.856,25.29,44.7,23.89,51.32666667,20.46666667,18.89,24.76,42.53,25.26,48.29,24.1,47.09,18.02,744.4,66.5,3.0,24.16666667,11.65,11,1,0
2016-05-12 12:00:00,50,0,25.0,47.79,25.58,44.19600000000001,26.0,43.82142857,25.39,44.65600000000001,23.89,51.29,21.0,15.0,24.79,42.46666667,25.26,48.29,24.1,47.0,18.3,744.4,65.0,3.0,25.0,11.6,12,1,0
2016-05-12 12:20:00,60,10,25.1,47.7,25.79,43.59,26.08571429,43.80571429,25.39,44.572,23.96333333,51.2,21.76333333,9.493333332999999,24.89,42.4,25.29,48.29,24.1,46.94,18.8,744.3333332999998,63.66666667,2.666666667,24.66666667,11.73,12,1,0
2016-05-12 12:30:00,50,0,25.1,47.66333333,25.87571429,43.53857143,26.1,43.79,25.39,44.47142857,24.0,51.2,22.09666667,8.3,24.89,42.4,25.26,48.2,24.1,46.9,19.05,744.3,63.0,2.5,24.5,11.8,12,1,0
2016-05-12 12:40:00,60,0,25.16666667,47.59,25.912,43.5,26.1,43.79,25.456,44.4,24.0,51.12666667,22.69666667,6.023333332999999,24.89,42.36333333,25.26,48.2,24.1,46.82142857,19.3,744.2666667000002,62.33333333,2.333333333,24.33333333,11.87,12,1,0
2016-05-12 12:50:00,50,0,25.2,47.5,26.0,43.7,26.1,43.79,25.48428571,44.33714286,24.0,51.09,22.82333333,4.163333333,24.96333333,42.29,25.245,48.145,24.1,46.79,19.55,744.2333332999998,61.66666667,2.166666667,24.16666667,11.93,12,1,0
2016-05-12 13:00:00,60,0,25.29,47.4,26.1,43.53375,26.14285714,43.71285714,25.5,44.29,24.0,51.09,23.1,2.745,25.0,42.2,25.29,48.09,24.1,46.73857143,19.8,744.2,61.0,2.0,24.0,12.0,13,1,0
2016-05-12 13:30:00,50,0,25.39,47.23,26.2,43.13399999999999,26.2,43.59,25.6,44.13714286,24.0,51.03,23.26333333,1.39,25.1,42.03,25.26,48.0,24.1,46.59,20.4,744.15,58.0,2.5,24.0,11.75,13,1,0
2016-05-12 13:40:00,60,0,25.39,47.16333333,26.2,43.09,26.2,43.59,25.6,44.09,24.0,51.03,23.32333333,1.5966666669999998,25.1,41.9,25.29,48.0,24.1,46.59,20.6,744.1333333,57.0,2.666666667,24.0,11.67,13,1,0
2016-05-12 14:00:00,60,0,25.5,47.09,26.2,43.09,26.29,43.59,25.6,44.054,24.0,51.0,24.19333333,1.166666667,25.2,41.9,25.2,48.0,24.1,46.5,21.0,744.1,55.0,3.0,24.0,11.5,14,1,0
2016-05-12 14:10:00,60,0,25.5,47.03,26.2,43.072,26.254,43.59,25.61428571,44.02571429,24.06666667,51.02666667,24.36,1.033333333,25.23,41.79,25.26,47.86,24.1,46.5,21.03,744.1,55.33333333,3.166666667,24.5,11.63,14,1,0
2016-05-12 14:20:00,60,0,25.5,46.9,26.22571429,43.0,26.25142857,43.51285714,25.64,43.98,24.0,50.9,24.63333333,1.033333333,25.23,41.73,25.23,47.79,24.1,46.5,21.07,744.1,55.66666667,3.333333333,25.0,11.77,14,1,0
2016-05-12 14:30:00,50,0,25.5,46.9,26.236,42.9,26.29,43.5,25.64285714,43.9,24.1,51.0,24.8,1.066666667,25.29,41.7,25.29,47.79,24.1,46.44,21.1,744.1,56.0,3.5,25.5,11.9,14,1,0
2016-05-12 14:40:00,70,0,25.53333333,46.79,26.27714286,42.9,26.29,43.5,25.66,43.9,24.1,51.0,24.92666667,1.066666667,25.29,41.7,25.29,47.79,24.14285714,46.4,21.13,744.1,56.33333333,3.666666667,26.0,12.03,14,1,0
2016-05-12 14:50:00,40,0,25.6,46.79,26.236,42.9,26.29,43.44,25.64285714,43.9,24.1,51.0,24.72666667,1.0,25.29,41.7,25.23,47.86333333,24.1,46.4,21.17,744.1,56.66666667,3.833333333,26.5,12.17,14,1,0
2016-05-12 15:10:00,60,0,25.5,46.73,26.2,42.96,26.29,43.5,25.7,43.9,24.1,51.0,24.92666667,1.0,25.29,41.59,25.29,47.79,24.1,46.4,21.2,744.1,57.16666667,3.833333333,26.5,12.37,15,1,0
2016-05-12 15:20:00,80,0,25.53333333,46.7,26.18571429,42.99857143,26.29,43.5,25.7,43.83125,24.1,51.8,24.86,1.0,25.29,41.59,25.23,47.99333333,24.1,46.4,21.2,744.1,57.33333333,3.666666667,26.0,12.43,15,1,0
2016-05-12 15:30:00,60,0,25.6,46.7,26.1,43.09,26.29,43.5,25.7,43.856,24.1,52.32666667,24.4,1.26,25.29,41.73,25.29,48.93333333,24.16,46.356,21.2,744.1,57.5,3.5,25.5,12.5,15,1,0
2016-05-12 15:40:00,80,0,25.6,46.7,26.1,43.12142857,26.29,43.5,25.68571429,43.88428571,24.1,52.4,24.2,1.666666667,25.29,41.79,25.39,49.62666667,24.14285714,46.38428571,21.2,744.1,57.66666667,3.333333333,25.0,12.57,15,1,0
2016-05-12 15:50:00,80,0,25.6,46.7,26.1,43.2,26.29,43.55142857,25.64,43.9,24.1,52.6,24.6,2.726666667,25.2,41.9,25.46333333,49.83333333,24.1,46.4,21.2,744.1,57.83333333,3.166666667,24.5,12.63,15,1,0
2016-05-12 16:10:00,100,0,25.6,46.7,26.04,43.4,26.29,43.59,25.64,44.036,24.1,52.53,24.5,4.323333333,25.2,42.2,25.6,50.3175,24.2,46.5,21.2,744.1,57.83333333,2.833333333,24.83333333,12.65,16,1,0
2016-05-12 16:20:00,110,0,25.6,46.7,26.0,43.47142857,26.29,43.59,25.64285714,44.09,24.1,52.46666667,24.56666667,4.196666667,25.2,42.33333333,25.76,50.4,24.11428571,46.5,21.2,744.1,57.66666667,2.666666667,25.66666667,12.6,16,1,0
2016-05-12 16:40:00,100,0,25.6,48.23333333,25.73857143,45.78428571,26.2,44.38,25.67142857,44.2,24.1,52.29,24.56666667,4.933333333,25.2,42.56,25.96333333,50.36333333,24.17142857,46.86857143,21.2,744.1,57.33333333,2.333333333,27.33333333,12.5,16,1,0
2016-05-12 16:50:00,100,0,25.6,49.2,25.58,47.056,26.2,44.97142857,25.64,44.29,24.1,52.29,25.03333333,4.333333333,25.26,42.79,26.1,50.36333333,24.2,47.0,21.2,744.1,57.16666667,2.166666667,28.16666667,12.45,16,1,0
2016-05-12 17:00:00,100,0,25.53333333,49.26,25.5,46.92857143,26.2,45.334,25.61428571,44.38428571,24.2,52.29,25.12333333,1.43,25.26,42.79,26.1,50.23,24.2,47.075,21.2,744.1,57.0,2.0,29.0,12.4,17,1,0
2016-05-12 17:10:00,110,0,25.5,49.26,25.39,47.09,26.15714286,45.45714286,25.6,44.4,24.2,52.36333333,24.73,1.896666667,25.245,42.79,26.23,50.26,24.18571429,47.01285714,21.2,744.1,56.5,2.333333333,29.0,12.27,17,1,0
2016-05-12 17:40:00,470,0,25.5,49.0,25.5,46.07125,26.2,45.4,25.6,44.4,24.2,51.96666667,23.06333333,1.233333333,25.2,42.66333333,26.56666667,49.36,24.14,46.9,21.2,744.1,55.0,3.333333333,29.0,11.87,17,1,0
2016-05-12 17:50:00,340,0,25.53333333,49.59333333,25.46857143,45.88142857,26.17142857,45.33714286,25.6,44.378,24.13333333,51.82666667,22.66333333,1.493333333,25.2,42.53,26.63333333,49.2,24.14285714,46.80571429,21.2,744.1,54.5,3.666666667,29.0,11.73,17,1,0
2016-05-12 18:00:00,100,0,25.6,53.26,25.5,46.79,26.2,45.332,25.6,44.22571429,24.2,51.76666667,21.9,1.5966666669999998,25.16666667,42.22333333,26.7,48.92666667,24.16,46.714,21.2,744.1,54.0,4.0,29.0,11.6,18,1,0
2016-05-12 18:20:00,110,0,25.6,50.86,25.39,47.036,26.2,45.79,25.57142857,44.09,24.2,52.12666667,21.26,5.626666667,25.1,42.03,26.66666667,48.43,24.14,46.63399999999999,20.57,744.1,56.0,3.333333333,32.66666667,11.53,18,1,0
2016-05-12 18:30:00,90,0,25.6,50.29666667,25.31857143,46.97142857,26.2,45.73857143,25.58,44.09,24.2,52.12666667,21.13333333,6.96,25.1,42.16333333,26.7,48.73,24.2,46.76714286,20.25,744.1,57.0,3.0,34.5,11.5,18,1,0
2016-05-12 18:40:00,110,0,25.6,49.96333333,25.29,46.856,26.2,45.678,25.54285714,44.16857143,24.16666667,52.06,20.85666667,8.033333333,25.1,42.43333333,26.7,48.79,24.2,46.92,19.93,744.1,58.0,2.666666667,36.33333333,11.47,18,1,0
2016-05-12 18:50:00,110,0,25.6,49.56,25.21285714,46.79,26.2,45.52571429,25.5,44.236,24.16666667,51.93333333,20.66333333,8.433333333,25.1,42.5,26.7,48.7,24.2,47.02571429,19.62,744.1,59.0,2.333333333,38.16666667,11.43,18,1,0
2016-05-12 19:00:00,130,0,25.6,49.36,25.14,46.772,26.2,45.4,25.5,44.29,24.1,51.76,20.32666667,8.83,25.1,42.59,26.7,48.7,24.2,47.09,19.3,744.1,60.0,2.0,40.0,11.4,19,0,1
2016-05-12 19:10:00,120,0,25.6,49.06,25.1,46.66857143,26.2,45.33714286,25.5,44.356,24.175,51.595,20.13333333,9.296666667,25.1,42.66333333,26.73,48.7,24.2,47.05142857,19.22,744.1166667,61.0,2.0,40.0,11.55,19,0,1
2016-05-12 19:20:00,120,0,25.6,48.86,25.1,46.554,26.2,45.29,25.5,44.4,24.2,51.43333333,19.79333333,10.15666667,25.1,42.73,26.85666667,48.7,24.2,47.054,19.13,744.1333333,62.0,2.0,40.0,11.7,19,0,1
2016-05-12 19:30:00,120,0,25.6,48.66333333,25.1,46.57714286,26.2,45.21285714,25.5,44.44,24.16666667,51.26,19.33333333,11.15666667,25.1,42.79,26.92666667,48.86666667,24.2,47.09,19.05,744.15,63.0,2.0,40.0,11.85,19,0,1
2016-05-12 19:40:00,130,0,25.525,48.5225,25.1,46.59,26.2,45.2,25.5,44.5,24.16666667,51.2,18.93,12.7,25.1,42.93333333,27.0,49.26,24.14,47.2,18.97,744.1666667000002,64.0,2.0,40.0,12.0,19,0,1
2016-05-12 19:50:00,120,0,25.5,48.43333333,25.02857143,46.62142857,26.2,45.12142857,25.5,44.5675,24.2,51.06,18.59666667,14.16,25.1,43.0,27.05,49.245,24.15714286,47.2,18.88,744.1833333,65.0,2.0,40.0,12.15,19,0,1
2016-05-12 20:10:00,120,0,25.5,48.29,24.89,46.77714286,26.2,45.02571429,25.46857143,44.59,24.2,50.9,17.82666667,18.42666667,25.0,43.2,27.2,49.2,24.1,47.29,18.67,744.2666667000002,67.16666667,1.833333333,40.0,12.43,20,0,1
2016-05-12 20:20:00,80,0,25.5,48.29,24.83,46.812,26.2,45.0,25.39,44.7,24.2,50.9,17.63333333,20.96666667,25.0,43.23,27.23,49.09,24.1,47.334,18.53,744.3333332999998,68.33333333,1.666666667,40.0,12.57,20,0,1
2016-05-12 20:30:00,70,0,25.5,48.29,24.79,46.99714286,26.2,45.0,25.42142857,44.81428571,24.2,50.79,17.46333333,24.93333333,25.0,43.36333333,27.23,49.22333333,24.1,47.47,18.4,744.4,69.5,1.5,40.0,12.7,20,0,1
2016-05-12 20:40:00,70,0,25.5,48.32666667,24.7,47.236,26.2,45.0,25.39,44.92,24.2,50.79,17.32333333,28.12666667,25.0,43.645,27.2,49.69333333,24.08,47.65600000000001,18.27,744.4666667,70.66666667,1.333333333,40.0,12.83,20,0,1
2016-05-12 20:50:00,130,0,25.5,48.4,24.7,47.44142857,26.2,45.0,25.39,45.09571429,24.16666667,50.79,17.16666667,30.96666667,25.0,43.9,27.13333333,50.02666667,24.07142857,47.84285714,18.13,744.5333333,71.83333333,1.166666667,40.0,12.97,20,0,1
2016-05-12 21:00:00,80,0,25.5,48.43333333,24.64,47.594,26.2,45.0,25.39,45.4,24.1,50.79,17.03333333,31.63333333,25.0,44.02666667,27.1,50.36,24.0,48.0,18.0,744.6,73.0,1.0,40.0,13.1,21,0,1
2016-05-12 21:10:00,70,10,25.5,48.56,24.6,47.96571429,26.2,45.0,25.39,45.53714286,24.1,50.9,16.59666667,33.56666667,25.0,44.23,27.1,50.63333333,24.04285714,48.19142857,17.8,744.6666667000002,73.66666667,1.0,37.83333333,13.03,21,0,1
2016-05-12 21:20:00,80,10,25.5,48.73,24.5,48.236,26.2,45.054,25.39,45.674,24.1,50.9,16.19666667,35.76,24.92666667,44.29,27.06666667,50.72666667,24.025,48.3725,17.6,744.7333332999998,74.33333333,1.0,35.66666667,12.97,21,0,1
2016-05-12 21:30:00,80,10,25.5,48.86333333,24.52857143,48.39857143,26.2,45.09,25.39,45.79,24.16666667,51.03,15.79333333,38.06333333,24.96333333,44.4,27.06666667,51.19333333,24.0,48.46,17.4,744.8,75.0,1.0,33.5,12.9,21,0,1
2016-05-12 21:40:00,60,0,25.5,49.0,24.478,48.554,26.2225,45.09,25.39,45.94,24.1,51.09,15.53333333,39.79,24.96333333,44.32666667,27.01428571,51.38428571,24.0,48.56428571,17.2,744.8666667,75.66666667,1.0,31.33333333,12.83,21,0,1
2016-05-12 22:00:00,60,0,25.46333333,49.03,24.35,48.7,26.29,45.06,25.39,46.15600000000001,24.1,51.26,15.3,43.52666667,25.0,44.03,27.0,51.68142857,24.04285714,48.2,16.8,745.0,77.0,1.0,27.0,12.7,22,0,1
2016-05-12 22:10:00,60,0,25.39,49.16333333,24.315,48.7225,26.35666667,45.0,25.39,46.12142857,24.1,51.29,15.06666667,44.72666667,24.96333333,43.86333333,26.956,51.92,24.06,48.036,16.5,745.0833332999998,78.66666667,1.0,26.66666667,12.73,22,0,1
2016-05-12 22:30:00,50,0,25.39,49.12666667,24.18,48.79,26.39,45.0,25.39,46.09,24.1,51.29,14.86,47.26,24.92666667,43.66333333,26.89,51.79,24.1,47.96,15.9,745.25,82.0,1.0,26.0,12.8,22,0,1
2016-05-12 22:50:00,60,0,25.35666667,49.0,24.0,48.79,26.39,44.9,25.29,46.0,24.13333333,51.23,14.66,48.5,25.0,43.46666667,26.89,51.856,24.1,47.9,15.3,745.4166667000002,85.33333333,1.0,25.33333333,12.87,22,0,1
2016-05-12 23:10:00,60,0,25.29,48.9,23.89,48.978,26.39,44.79,25.29,45.9,24.1,51.2,14.63,49.86666667,24.89,43.36333333,26.79,51.678,24.1,47.856,14.85,745.5,87.66666667,1.0,24.5,12.85,23,0,1
2016-05-12 23:20:00,60,0,25.29,48.9,23.89,49.09,26.42666667,44.76,25.29,45.9,24.1,51.2,14.56666667,49.9,24.96333333,43.29,26.79,51.49714286,24.1,47.79,14.7,745.5,88.33333333,1.0,24.0,12.8,23,0,1
2016-05-12 23:40:00,60,0,25.29,48.73,23.73857143,49.19714286,26.5,44.7,25.29,45.878,24.1,51.09,14.26333333,49.69333333,24.96333333,43.2,26.71285714,51.13714286,24.12857143,47.7,14.4,745.5,89.66666667,1.0,23.0,12.7,23,0,1
2016-05-13 00:00:00,70,0,25.29,48.59,23.67142857,49.36857143,26.5,44.59,25.272,45.79,24.1,51.06,14.22666667,51.52666667,24.89,43.1175,26.7,51.07875,24.15714286,47.7,14.1,745.5,91.0,1.0,22.0,12.6,0,0,1
2016-05-13 00:20:00,60,0,25.29,48.53,23.6,49.48571429,26.53333333,44.59,25.29,45.79,24.1,51.0,14.56333333,53.73333333,24.89,43.09,26.6,51.054,24.17142857,47.7,14.43,745.6333333,92.0,1.666666667,29.66666667,13.13,0,0,1
2016-05-13 00:30:00,40,0,25.29,48.5,23.54,49.576,26.6,44.56,25.2675,45.8725,24.1,51.0,14.76333333,54.46666667,24.89,43.09,26.58571429,50.96857143,24.2,47.7,14.6,745.7,92.5,2.0,33.5,13.4,0,0,1
2016-05-13 00:40:00,60,0,25.23,48.5,23.5,49.72571429,26.6,44.5,25.2,45.9,24.1,50.96666667,14.89,54.7,24.89,43.09,26.52,50.9,24.2,47.75142857,14.77,745.7666667000002,93.0,2.333333333,37.33333333,13.67,0,0,1
2016-05-13 00:50:00,50,0,25.2,48.5,23.5,49.834,26.5,44.53,25.2,45.9,24.1,50.96666667,14.89,54.7,24.89,43.09,26.52857143,50.9,24.2,47.79,14.93,745.8333332999998,93.5,2.666666667,41.16666667,13.93,0,0,1
2016-05-13 01:00:00,50,0,25.2,48.5,23.40571429,49.80571429,26.56666667,44.53,25.2,45.9,24.1,50.96666667,14.89,54.82666667,24.89,43.09,26.5,50.86333333,24.2,47.79,15.1,745.9,94.0,3.0,45.0,14.2,1,0,1
2016-05-13 01:10:00,50,0,25.2,48.46666667,23.39,49.79,26.6,44.5,25.2,45.856,24.1,50.9,14.89,54.96666667,24.89,43.09,26.5,50.775,24.2,47.79,15.17,745.9166667000002,93.16666667,3.0,40.83333333,14.1,1,0,1
2016-05-13 01:20:00,50,0,25.2,48.46666667,23.39,49.79,26.6,44.5,25.2,45.79,24.1,50.9,14.86,55.03,24.89,43.06,26.5,50.718,24.2,47.82142857,15.23,745.9333333,92.33333333,3.0,36.66666667,14.0,1,0,1
2016-05-13 01:30:00,60,0,25.2,48.4,23.29,49.79,26.56666667,44.5,25.2,45.772,24.1,50.9,14.72666667,55.09,24.89,43.0,26.445,50.79,24.236,47.896,15.3,745.95,91.5,3.0,32.5,13.9,1,0,1
2016-05-13 01:50:00,50,0,25.1,48.4,23.29,49.834,26.6,44.5,25.2,45.7,24.1,50.82666667,14.36666667,54.45666667,24.89,42.93333333,26.434,51.09,24.2675,48.0675,15.43,745.9833332999998,89.83333333,3.0,24.16666667,13.7,1,0,1
2016-05-13 02:00:00,60,0,25.1,48.32666667,23.29,49.79,26.6,44.43333333,25.12857143,45.62142857,24.1,50.79,14.0,53.59333333,24.89,42.9,26.39,51.09,24.254,48.09,15.5,746.0,89.0,3.0,20.0,13.6,2,0,1
2016-05-13 02:10:00,60,0,25.1,48.29,23.29,49.79,26.6,44.4,25.1,45.5,24.1,50.79,13.5975,53.2,24.89,42.82666667,26.39,51.09,24.25142857,48.20428571,15.22,745.9666667,89.66666667,2.833333333,27.5,13.45,2,0,1
2016-05-13 02:20:00,50,0,25.1,48.29,23.21285714,49.71285714,26.6,44.4,25.1,45.44285714,24.03333333,50.65666667,13.46333333,54.2,24.89,42.79,26.39,51.09,24.254,48.276,14.93,745.9333333,90.33333333,2.666666667,35.0,13.3,2,0,1
2016-05-13 02:30:00,60,0,25.1,48.29,23.2,49.7,26.6,44.29,25.1,45.4,24.1,50.7,13.43333333,54.69333333,24.89,42.73,26.33285714,51.02428571,24.29,48.4,14.65,745.9,91.0,2.5,42.5,13.15,2,0,1
2016-05-13 02:40:00,60,0,25.1,48.16333333,23.2,49.7,26.6,44.29,25.1,45.4,24.1,50.7,13.16666667,54.36,24.89,42.7,26.29,50.816,24.29,48.5,14.37,745.8666667,91.66666667,2.333333333,50.0,13.0,2,0,1
2016-05-13 02:50:00,60,0,25.1,48.09,23.2,49.7,26.6,44.26,25.1,45.356,24.1,50.7,12.93333333,54.16333333,24.89,42.7,26.29,50.7,24.29,48.61428571,14.08,745.8333332999998,92.33333333,2.166666667,57.5,12.85,2,0,1
2016-05-13 03:10:00,60,0,25.03333333,48.09,23.1,49.68428571,26.6,44.16333333,25.1,45.2,24.1,50.59,12.6,54.33,24.89,42.59,26.29,50.575,24.29,48.7,13.63,745.7833333,93.66666667,1.833333333,60.0,12.63,3,0,1
2016-05-13 03:30:00,60,0,25.0,48.0,23.02857143,49.52571429,26.7,44.09,25.1,45.0,24.1,50.5,12.32333333,54.63333333,24.815,42.3425,26.245,50.29,24.29,48.7,13.3,745.75,95.0,1.5,50.0,12.5,3,0,1
2016-05-13 03:40:00,60,0,25.0,47.96666667,23.0,49.44,26.6,44.06,25.1,44.95,24.1,50.5,12.13,54.43333333,24.79,42.23,26.21285714,50.10571429,24.29,48.718,13.13,745.7333332999998,95.66666667,1.333333333,45.0,12.43,3,0,1
2016-05-13 03:50:00,60,0,25.0,47.9,22.98428571,49.41428571,26.6,44.0,25.1,44.856,24.03333333,50.43333333,12.06666667,54.73,24.79,42.16333333,26.2,49.958,24.29,48.79,12.97,745.7166667,96.33333333,1.166666667,40.0,12.37,3,0,1
2016-05-13 04:20:00,50,0,24.89,47.79,22.89,49.4,26.66666667,43.9,25.05,44.6175,24.0,50.32666667,11.69,54.52666667,24.79,42.0,26.1,49.47125,24.29,48.79,12.6,745.7666667000002,96.66666667,1.0,35.66666667,12.07,4,0,1
2016-05-13 04:30:00,50,0,24.89,47.73,22.83285714,49.4,26.6,43.9,25.0,44.59,24.03333333,50.32666667,11.69,54.82666667,24.79,41.9,26.1,49.356,24.29,48.82142857,12.5,745.8,96.5,1.0,36.0,11.95,4,0,1
2016-05-13 04:40:00,50,0,24.89,47.66333333,22.79,49.4,26.6,43.82666667,25.0,44.59,24.03333333,50.32666667,11.69,55.02666667,24.79,41.9,26.1,49.32142857,24.29,48.9,12.4,745.8333332999998,96.33333333,1.0,36.33333333,11.83,4,0,1
2016-05-13 04:50:00,50,0,24.89,47.59,22.79,49.4,26.6,43.82666667,25.0,44.49857143,24.0,50.29,11.6,54.79,24.79,41.79,26.1,49.272,24.29,48.9,12.3,745.8666667,96.16666667,1.0,36.66666667,11.72,4,0,1
2016-05-13 05:10:00,60,0,24.89,47.5,22.72571429,49.29,26.6,43.79,25.0,44.4,24.0,50.2,11.3,54.59,24.79,41.7,26.1,49.072,24.29,48.9,12.2,745.95,96.16666667,1.0,37.0,11.62,5,0,1
2016-05-13 05:20:00,50,0,24.89,47.5,22.7,49.356,26.6,43.76,24.956,44.356,24.0,50.2,11.26333333,54.7,24.79,41.62666667,26.03333333,49.0,24.29,49.0,12.2,746.0,96.33333333,1.0,37.0,11.63,5,0,1
2016-05-13 05:30:00,60,0,24.89,47.43333333,22.7,49.4,26.6,43.7,24.98428571,44.29,24.0,50.09,11.26333333,54.96,24.73,41.59,26.06,48.92,24.29,49.0,12.2,746.05,96.5,1.0,37.0,11.65,5,0,1
2016-05-13 05:50:00,70,0,24.865,47.295,22.7,49.36857143,26.6,43.62666667,24.96333333,44.2,24.0,50.09,11.5,55.66333333,24.79,41.46666667,26.0,48.88285714,24.31857143,49.16857143,12.2,746.15,96.83333333,1.0,37.0,11.68,5,0,1
2016-05-13 06:00:00,60,0,24.79,47.46,22.7,49.394,26.6,43.56,24.978,44.2,24.0,50.0,11.75666667,56.06666667,24.79,41.4,26.0,49.0,24.39,49.15600000000001,12.2,746.2,97.0,1.0,37.0,11.7,6,0,1
2016-05-13 06:10:00,70,0,24.89,47.36333333,22.7,49.59,26.46,43.3,24.89,44.2,24.0,50.0,11.96333333,56.2,24.76,41.4,25.978,48.918,24.365,49.09,12.18,746.25,97.33333333,1.0,40.5,11.73,6,0,1
